id,congruence,correct,rt
z82uqnw4,incongruent,0,0.952
z82uqnw4,incongruent,0,0.754
z82uqnw4,congruent,1,0.668
z82uqnw4,incongruent,1,0.742
z82uqnw4,incongruent,1,0.761
z82uqnw4,incongruent,0,0.698
z82uqnw4,congruent,1,0.902
z82uqnw4,incongruent,1,0.94
z82uqnw4,incongruent,0,0.578
z82uqnw4,incongruent,1,0.743
z82uqnw4,incongruent,0,0.609
z82uqnw4,incongruent,0,0.556
z82uqnw4,incongruent,0,0.421
z82uqnw4,incongruent,0,0.828
z82uqnw4,incongruent,1,0.73
z82uqnw4,congruent,0,1.052
z82uqnw4,incongruent,0,0.779
z82uqnw4,incongruent,0,0.881
z82uqnw4,incongruent,0,0.686
z82uqnw4,incongruent,0,0.937
z82uqnw4,incongruent,0,0.689
z82uqnw4,incongruent,1,0.614
z82uqnw4,incongruent,1,0.73
z82uqnw4,incongruent,0,0.45
z82uqnw4,incongruent,0,0.527
z82uqnw4,incongruent,1,0.783
z82uqnw4,incongruent,0,0.646
z82uqnw4,incongruent,0,0.499
z82uqnw4,incongruent,0,0.52
z82uqnw4,incongruent,0,0.412
z82uqnw4,incongruent,0,0.376
z82uqnw4,incongruent,0,0.469
z82uqnw4,incongruent,0,0.365
z82uqnw4,incongruent,0,0.556
z82uqnw4,incongruent,1,0.703
z82uqnw4,incongruent,0,0.546
z82uqnw4,incongruent,0,0.504
z82uqnw4,congruent,0,0.389
z82uqnw4,congruent,0,0.569
z82uqnw4,incongruent,0,0.575
z82uqnw4,incongruent,0,0.488
z82uqnw4,congruent,0,0.415
z82uqnw4,incongruent,0,0.622
z82uqnw4,incongruent,0,0.549
z82uqnw4,incongruent,0,0.475
z82uqnw4,congruent,0,0.423
z82uqnw4,congruent,0,0.0
zzzboj5f,incongruent,0,0.778
zzzboj5f,incongruent,0,0.687
zzzboj5f,incongruent,1,0.513
zzzboj5f,incongruent,0,0.566
zzzboj5f,incongruent,0,0.861
zzzboj5f,incongruent,0,0.763
zzzboj5f,incongruent,0,0.692
zzzboj5f,incongruent,1,0.742
zzzboj5f,incongruent,0,0.665
zzzboj5f,congruent,0,0.651
zzzboj5f,incongruent,0,0.631
zzzboj5f,incongruent,1,1.111
zzzboj5f,incongruent,0,0.623
zzzboj5f,congruent,1,0.593
zzzboj5f,incongruent,0,0.49
zzzboj5f,incongruent,0,0.495
zzzboj5f,incongruent,0,1.155
zzzboj5f,incongruent,0,0.64
zzzboj5f,congruent,1,0.569
zzzboj5f,incongruent,0,0.548
zzzboj5f,congruent,0,0.807
zzzboj5f,congruent,0,0.685
zzzboj5f,incongruent,1,0.786
zzzboj5f,incongruent,0,1.017
zzzboj5f,incongruent,0,0.998
zzzboj5f,incongruent,0,0.75
zzzboj5f,incongruent,0,1.01
zzzboj5f,congruent,1,0.69
zzzboj5f,congruent,1,0.846
zzzboj5f,incongruent,0,0.568
zzzboj5f,incongruent,1,0.67
zzzboj5f,congruent,1,0.899
zzzboj5f,incongruent,0,0.609
zzzboj5f,incongruent,1,0.619
zzzboj5f,incongruent,0,0.507
zzzboj5f,incongruent,1,0.571
zzzboj5f,incongruent,0,0.595
zzzboj5f,incongruent,0,0.617
zzzboj5f,incongruent,1,0.573
zzzboj5f,incongruent,0,0.709
zzzboj5f,incongruent,0,0.589
zzzboj5f,congruent,0,0.898
zzzboj5f,incongruent,0,1.023
zzzboj5f,incongruent,0,0.65
zzzboj5f,incongruent,0,0.644
zzzboj5f,incongruent,0,0.768
zzzboj5f,incongruent,0,0.99
zzzboj5f,incongruent,1,0.644
zzzboj5f,congruent,0,0.636
zzzboj5f,incongruent,0,0.739
zzzboj5f,incongruent,1,0.656
zzzboj5f,incongruent,0,0.636
zzzboj5f,incongruent,0,1.152
zzzboj5f,incongruent,1,0.706
zzzboj5f,incongruent,0,0.629
zzzboj5f,incongruent,1,0.702
zzzboj5f,incongruent,0,0.568
zzzboj5f,incongruent,1,0.533
zzzboj5f,incongruent,0,0.643
zzzboj5f,incongruent,0,0.554
